k,label,no_result,no_result_w_reason,wrong,wrong_w_reason,contains,contains_w_reason,plurality_and_dist,plurality_and_dist_w_reason,plurality,plurality_w_reason,majority,majority_w_reason,exact,exact_w_reason,reasons
7,bama.ir,0,0,5,0,3,0,0,0,2,0,0,0,0,0,0
7,celebjihad.com,1,0,1,0,1,0,1,0,3,0,3,0,0,0,0
7,semir.tmall.com,3,0,5,0,1,0,1,0,0,0,0,0,0,0,0
7,hanime.tv,3,0,2,0,0,0,0,0,0,0,2,0,3,0,0
7,alodoctor.com,2,0,1,0,1,0,0,0,2,0,0,0,4,0,0
7,typepad.com,2,0,4,0,2,0,0,0,0,0,0,0,2,0,0
7,freepeople.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,punjab.gov.pk,0,0,0,0,4,0,1,0,0,0,5,0,0,0,0
7,uq.edu.au,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,xuk.mobi,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0
7,163.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,ddizim.com,0,0,2,0,0,0,0,0,0,0,6,0,2,0,0
7,tanea.gr,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,80s.tw,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
7,justia.com,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0
7,here.com,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0
7,kobo.com,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0
7,starhit.ru,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,auone.jp,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0
7,bakecaincontrii.com,0,0,6,0,2,0,1,0,0,0,0,0,1,0,0
7,jxnews.com.cn,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,skytorrents.lol,0,0,3,0,6,0,1,0,0,0,0,0,0,0,0
7,gsm.ir,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,prefeitura.sp.gov.br,3,0,5,0,0,0,0,0,0,0,0,0,2,0,0
7,y2mate.com,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,hotclips24.com,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,glarysoft.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,google.co.mz,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0
7,anime-sugoi.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,redalyc.org,1,0,0,0,1,0,0,0,0,0,0,0,8,0,0
7,policybazaar.com,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0
7,eroticbeauties.net,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0
7,bodybuilding.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,alpha.gr,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0
7,nesn.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,exacttarget.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,tori.fi,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,onlinefilm-hd.com,6,0,2,0,1,0,0,0,0,0,0,0,1,0,0
7,yournewtab.com,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10
7,webmoney.ru,0,0,0,0,0,0,2,0,1,0,7,0,0,0,0
7,google.com.kw,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
7,coversong.info,0,0,1,0,0,0,1,0,4,0,4,0,0,0,0
7,harvard.edu,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0
7,processon.com,4,0,4,0,0,0,1,0,0,0,0,0,1,0,0
7,tvcf.co.kr,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,sohu.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,libguides.com,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0
7,theknot.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,tv8.com.tr,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,daserste.de,1,0,0,0,1,0,0,0,0,0,4,0,4,0,0
7,pipipan.com,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0
7,pitt.edu,1,0,0,0,0,0,0,0,1,0,4,0,4,0,0
7,indiana.edu,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,blogger.com,0,0,0,0,1,0,0,0,0,0,5,0,4,0,0
7,mangapark.me,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,przelewy24.pl,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0
7,iotvet.com,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0
7,scambioetico.org,0,0,1,7,0,2,0,0,0,0,0,0,0,0,9
7,plarium.com,4,0,1,0,0,0,0,0,0,0,0,0,5,0,0
7,serviporno.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,disq.us,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10
7,viglink.com,6,0,0,0,1,0,0,0,0,0,0,0,3,0,0
7,b92.net,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,huk24.de,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0
7,almowaten.net,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0
7,tslprb.in,0,0,1,0,2,0,0,0,0,0,7,0,0,0,0
7,yodobashi.com,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0
7,orbitz.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,karar.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,ceskatelevize.cz,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,hibapress.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,index.hu,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0
7,stuff.co.nz,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,stopgame.ru,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0
7,naasongs.com,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10
7,exploader.net,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0
7,peacebird.tmall.com,1,0,1,0,1,0,3,0,3,0,1,0,0,0,0
7,ubereats.com,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
7,xp510.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,dailystar.co.uk,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,moddb.com,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0
7,cinepolis.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,nespresso.com,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0
7,monova.to,2,0,3,0,5,0,0,0,0,0,0,0,0,0,0
7,hk01.com,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0
7,crabsecret.tmall.com,7,0,1,0,1,0,1,0,0,0,0,0,0,0,0
7,showroom-live.com,6,0,1,0,0,0,0,0,0,0,0,0,3,0,0
7,airtel.in,2,0,1,0,0,0,0,0,0,0,0,0,7,0,0
7,sendinblue.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,thebalance.com,2,0,1,0,0,0,0,0,0,0,0,0,7,0,0
7,monbureaunumerique.fr,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0
7,welt.de,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,mint.com,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0
7,kyoto-u.ac.jp,4,0,2,0,0,0,0,0,0,0,0,0,4,0,0
7,valuecommerce.ne.jp,2,0,0,0,0,0,0,0,0,0,1,0,7,0,0
7,venturebeat.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,formulatv.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,dummies.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,xiazaiba.com,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
7,figma.com,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,crhoy.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,comandotorrents.com,4,0,0,0,0,0,0,0,0,0,1,0,5,0,0
7,thestar.com.my,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,xvideos2.com,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0
7,tut.by,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,yinxiang.com,2,0,3,0,2,0,1,0,0,0,0,0,2,0,0
7,findbetterresults.com,0,0,4,0,4,0,0,0,2,0,0,0,0,0,0
7,agoda.com,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0
7,gunsamerica.com,0,0,3,0,2,0,2,0,2,0,0,0,1,0,0
7,ilpost.it,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,zhipin.com,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0
7,axios.com,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0
7,amazon.co.jp,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0
7,ipornovideos.xxx,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0
7,kantipurdaily.com,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0
7,mundodeportivo.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,dennikn.sk,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,caffeinamagazine.it,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,roguard.net,1,0,2,0,0,0,1,0,0,0,2,0,4,0,0
7,dsw.com,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0
7,shutterfly.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,outsideonline.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,ixxx.com,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0
7,naganoadigei.com,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0
7,sogi.com.tw,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,canalblog.com,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0
7,sharefile.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,nbcnews.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,wyzant.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,net.com.br,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,ygosu.com,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0
7,definicion.de,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0
7,thesaltymarshmallow.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,getawesome3.com,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0
7,farzand.net,5,0,0,0,1,0,1,0,0,0,0,0,3,0,0
7,zimbio.com,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
7,chuangkit.com,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0
7,travelandleisure.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,bd-pratidin.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,zooqle.com,1,0,5,0,1,0,1,0,2,0,0,0,0,0,0
7,time4education.com,2,0,1,0,0,0,1,0,0,0,1,0,5,0,0
7,thingiverse.com,2,0,0,0,0,0,1,0,0,0,0,0,7,0,0
7,astrologyanswers.com,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,blackmagicdesign.com,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0
7,xvideos-br.com,0,0,1,0,2,0,4,0,2,0,1,0,0,0,0
7,govastileto.gr,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0
7,unt.edu,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,jobvite.com,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,xvideos.blog.br,0,0,6,0,0,0,1,0,1,0,0,0,2,0,0
7,apost.com,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0
7,psu.edu,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0
7,brightspace.com,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,bol.com,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
7,sexpennyauctions.com,4,0,2,0,2,0,1,0,1,0,0,0,0,0,0
7,wipro.com,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,google.pt,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
7,scol.com.cn,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,dfpan.com,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10
7,epublibre.org,4,0,1,0,0,0,1,0,1,0,0,0,3,0,0
7,swzz.xyz,1,0,0,0,2,0,0,0,1,0,2,0,4,0,0
7,detmir.ru,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,gaitheed.com,0,0,0,0,0,0,1,0,0,0,2,0,7,0,0
7,rappler.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,un.org,0,0,3,0,2,0,0,0,4,0,1,0,0,0,0
7,makro.co.za,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,asb.by,5,0,1,0,0,0,0,0,0,0,0,0,4,0,0
7,kia.com,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0
7,panduoduo.net,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0
7,bilutv.net,1,0,0,0,1,0,0,0,0,0,2,0,6,0,0
7,nbcsports.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,yehrishtakyakehlata.com,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
7,backcountry.com,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0
7,bsi.ir,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0
7,olx.in,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0
7,dzone.com,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0
7,ettoday.net,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0
7,vmovier.com,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,slidescarnival.com,0,0,0,0,0,0,0,0,2,0,5,0,3,0,0
7,td.com,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0
7,excite.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,informationng.com,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,craigslist.ca,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0
7,mimecast.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,altervista.org,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0
7,booking.com,1,0,1,0,0,0,1,0,3,0,3,0,1,0,0
7,fastweb.it,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,topshop.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,64365.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,tampermonkey.net,0,0,0,0,1,0,2,0,3,0,3,0,1,0,0
7,hapitas.jp,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,ledauphine.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,nbg.gr,0,0,0,0,0,0,1,0,0,0,4,0,5,0,0
7,cibc.com,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0
7,freshdesk.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,klook.com,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,pushcrew.com,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0
7,trip.com,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
7,bkm.com.tr,0,0,2,0,6,0,1,0,1,0,0,0,0,0,0
7,mosreg.ru,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,novinky.cz,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0
7,adultfriendfinder.com,2,0,0,0,1,0,1,0,0,0,2,0,4,0,0
7,desiringgod.org,2,0,1,0,0,0,2,0,0,0,0,0,5,0,0
7,expressvpn.com,0,0,2,0,1,0,0,0,0,0,5,0,2,0,0
7,voyeurhit.com,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0
7,amalgama-lab.com,1,0,0,0,0,0,0,0,4,0,3,0,2,0,0
7,10jqka.com.cn,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,google.jo,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0
7,hardware.com.br,0,0,2,0,2,0,2,0,1,0,2,0,1,0,0
7,myzaker.com,1,0,1,0,1,0,1,0,0,0,1,0,5,0,0
7,52pojie.cn,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10
7,amctheatres.com,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
7,forums.wordpress.com,1,0,0,0,0,0,0,0,0,0,5,0,4,0,0
7,alpari.com,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,rozee.pk,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,blablacar.ru,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,picclick.de,0,0,2,0,2,0,0,0,0,0,6,0,0,0,0
7,issuu.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,pozdravok.ru,0,0,4,0,4,0,1,0,1,0,0,0,0,0,0
7,pc841.com,3,0,1,0,2,0,0,0,1,0,0,0,3,0,0
7,wego.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,liga.net,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,caichongwang.com,0,0,7,1,2,0,0,0,0,0,0,0,0,0,1
7,memurlar.net,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,google.co.il,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0
7,privateproperty.co.za,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,frtyi.com,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10
7,brusheezy.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,vipergirls.to,0,0,1,0,2,0,1,0,4,0,2,0,0,0,0
7,advfn.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,rockauto.com,0,0,0,0,1,0,1,0,3,0,5,0,0,0,0
7,e-monsite.com,1,0,1,0,1,0,1,0,2,0,3,0,1,0,0
7,exoclick.com,0,0,0,0,0,0,1,0,5,0,4,0,0,0,0
7,guildwars2.com,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0
7,google.ch,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
7,tb.cn,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,manualslib.com,1,0,2,0,4,0,0,0,1,0,0,0,2,0,0
7,bigcommerce.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,videa.hu,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,bawagpsk.com,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,state.gov,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0
7,secureserver.net,0,0,0,0,1,0,0,0,0,0,6,0,3,0,0
7,rozetka.com.ua,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,megogo.net,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,gofundme.com,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,wired.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,neowin.net,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,bestblackfriday.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,salon.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,eldiario.es,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,youzan.com,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0
7,google.com.vn,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
7,bintang.com,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,menshealth.com,0,0,0,0,3,0,1,0,4,0,2,0,0,0,0
7,sciencedirect.com,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0
7,pan6.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,oceanofgames.com,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0
7,fark.com,0,0,0,0,0,0,1,0,0,0,6,0,3,0,0
7,thehindu.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,fartaknews.com,6,0,1,0,0,0,0,0,0,0,2,0,1,0,0
7,hiwoenrep.ru,5,0,0,0,1,0,4,0,0,0,0,0,0,0,0
7,tripadvisor.co.uk,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
7,adskeeper.co.uk,1,0,0,0,1,0,4,0,3,0,1,0,0,0,0
7,bluedart.com,0,0,2,0,5,0,2,0,1,0,0,0,0,0,0
7,tune.pk,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,excelsior.com.mx,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,lever.co,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,catch.com.au,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,webtekno.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,epfl.ch,0,0,0,0,1,0,3,0,1,0,2,0,3,0,0
7,izlesene.com,4,0,0,0,1,0,0,0,0,0,0,0,5,0,0
7,dramakoreaindo.com,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10
7,lacuerda.net,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0
7,mismarcadores.com,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0
7,channelmyanmar.org,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,mymoviesda.com,0,0,3,0,0,0,3,0,0,0,4,0,0,0,0
7,ganji.com,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0
7,blastingnews.com,2,0,1,0,0,0,0,0,0,0,0,0,7,0,0
7,popads.net,0,0,5,0,4,0,0,0,1,0,0,0,0,0,0
7,t.me,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0
7,xunta.es,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0
7,socratic.org,4,0,2,0,1,0,1,0,0,0,0,0,2,0,0
7,merdeka.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,designboom.com,7,0,0,0,0,0,1,0,0,0,1,0,1,0,0
7,ubuntuforums.org,0,0,7,0,2,0,0,0,1,0,0,0,0,0,0
7,bedbathandbeyond.com,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0
7,opinionlab.com,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0
7,webtretho.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,alfalfalfa.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,jcpenney.com,0,0,0,8,0,2,0,0,0,0,0,0,0,0,10
7,mail.uol.com.br,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,jeffreestarcosmetics.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,neu.edu,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,mathworks.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,robinhood.com,0,0,2,0,0,0,0,0,1,0,7,0,0,0,0
7,squarespace.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,edupage.org,0,0,0,0,3,0,2,0,2,0,3,0,0,0,0
7,virtualworldsland.com,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0
7,tamasha.com,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0
7,gmail.com,0,0,1,0,4,0,0,0,3,0,2,0,0,0,0
7,eclipse.org,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0
7,svtplay.se,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0
7,pc6.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,estrenosdoramas.net,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0
7,awejmp.com,1,0,1,0,3,0,0,0,2,0,3,0,0,0,0
7,babbel.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,xiami.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,towson.edu,3,0,2,0,2,0,1,0,1,0,0,0,1,0,0
7,popmyads.com,0,0,0,0,1,0,0,0,2,0,4,0,3,0,0
7,techspot.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,bethesda.net,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0
7,ableton.com,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0
7,lbldy.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,costco.com,5,0,0,0,0,0,0,0,0,0,1,0,4,0,0
7,bitchoko.biz,0,0,0,0,3,0,1,0,3,0,3,0,0,0,0
7,doramy.club,3,0,3,0,1,0,2,0,1,0,0,0,0,0,0
7,s4yxaqyq95.com,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10
7,mirconnect.ru,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0
7,geni.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,tamilmv.biz,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0
7,19lou.com,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0
7,jollychic.com,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0
7,sbb.ch,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,insightsonindia.com,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,intellectads.co.in,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0
7,carrefour.es,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,google.fr,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
7,annuaire-telechargement.com,2,0,0,0,0,0,0,0,2,0,4,0,2,0,0
7,azcentral.com,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
7,filmstreaming1.xyz,0,0,1,0,3,0,3,0,1,0,1,0,1,0,0
7,cima4up.tv,1,0,4,0,3,0,0,0,0,0,0,0,2,0,0
7,ozbargain.com.au,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0
7,uspto.gov,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0
7,adme.ru,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0
7,lexilogos.com,0,0,5,0,1,0,0,0,4,0,0,0,0,0,0
7,soundcloud.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,elcomercio.com,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7,biblegateway.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,gitbooks.io,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10
7,ehow.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,speakol.com,7,0,1,0,0,0,0,0,0,0,0,0,2,0,0
7,strato.de,2,0,1,0,0,0,1,0,0,0,1,0,5,0,0
7,redtube.net,5,0,0,0,0,0,0,0,0,0,1,0,4,0,0
7,google.tt,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0
7,alakhbarmedia.net,0,0,4,0,1,0,4,0,0,0,0,0,1,0,0
7,thepopple.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,shareae.com,0,0,3,0,5,0,0,0,0,0,2,0,0,0,0
7,pedsovet.su,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,gq.com.tw,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0
7,jobartis.com,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0
7,rocketnews24.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,mrskin.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,jalopnik.com,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
